sample	geoDis	latitude	longitude	country_name	state	region	site_name	elevation	countN	known	hetero	percpoly
SEEDGWAS2342	908.888526247	15.389566	-92.182995	Mexico	NA	MAZAPA	MAZAPA RIVERA DEL RIO AMATENANGO (GRIJALVA)	1163	301254	426732	19391	0.0454406981430968
SEEDGWAS2343	769.860412915	25.01805556	-100.6222222	Mexico	NA	GALEANA	EL QUIJE	1884	403073	324913	11170	0.0343784336114591
SEEDGWAS2350	340.845566797	20.066667	-102.733333	Mexico	NA	SAHUAYO	LLANO DE LA PALMA Y RAYITA	1544	350125	377861	15443	0.0408695260955748
SEEDGWAS2351	273.595769635	19.91666667	-102	Mexico	NA		PUREPERO	2011	432741	295245	9706	0.0328743924537249
SEEDGWAS2352	517.715751142	21.783816	-103.276895	Mexico	NA	MUN DE TLALTENANGO S R	LA HUERTA	1745	596361	131625	1964	0.0149211775878443
SEEDGWAS2353	329.005439046	20.65	-98.65	Mexico	NA		ZACUALTIPAN	1975	308267	419719	14901	0.0355023241740307
SEEDGWAS2354	318.116110717	20.6	-98.76666667	Mexico	NA	METZTITLAN	PALO BLANCO	1357	382371	345615	3910	0.0113131663845609
SEEDGWAS2355	322.93843575	20.592704	-98.661356	Mexico	NA		SAN BERNARDO	1920	296811	431175	20438	0.0474007073693976
SEEDGWAS236	5064.26065702	5.71	-55.27	South America	NA		LELYDORP	9	531167	196819	3919	0.0199116955172011
SEEDGWAS2360	251.29079678	20.200962	-101.126482	Mexico	NA	YURIRIA	LA JOYA	1781	361132	366854	13470	0.0367176042785413
SEEDGWAS2361	430.172868795	20.143022	-103.723087	Mexico	NA		ATEMAJAC	2301	295445	432541	21472	0.0496415368716492
SEEDGWAS2363	908.186671274	15.388178	-92.190526	Mexico	NA		MAZAPA DE MADERO	1087	245585	482401	26519	0.0549729374524514
SEEDGWAS2365	248.838323408	19.8	-101.7833333	Mexico	NA		ZACAPU	2038	391320	336666	11533	0.0342565034782247
SEEDGWAS2366	700.446361612	23.62	-103.5	Mexico	NA	SOMBRERETE	IGNACIO ZARAGOZA (ESTACION FRIO)	2309	334055	393931	15300	0.0388392891140834
SEEDGWAS2367	265.23307421	20.26	-99.17	Mexico	NA	PROGRESO DE OBREGON	EL XAMU	1996	329627	398359	15671	0.0393388877871468
SEEDGWAS2368	312.978459299	20.15	-98.2	Mexico	NA		ACOXOCHITLAN	2220	372268	355718	13316	0.0374341472739642
SEEDGWAS2370	149.839033079	18.878577	-99.083132	Mexico	NA		IGNACIO BASTIDA	1277	346232	381754	14785	0.0387291292298182
SEEDGWAS2371	135.252780134	18.85	-99.23333333	Mexico	NA		TEMIXCO	1273	442289	285697	8880	0.0310818804537675
SEEDGWAS2373	133.047120108	18.8	-99.22	Mexico	NA	XOCHITEPEC	REAL DEL PUENTE (EL GALLITO)	1146	320676	407310	18632	0.0457440278903047
SEEDGWAS2374	129.766111493	18.76666667	-99.23333333	Mexico	NA		XOCHITEPEC	1055	317386	410600	19718	0.0480224062347784
SEEDGWAS2377	96.554062848	18.66666667	-99.55	Mexico	NA	GUERRERO	EL MOGOTE	1141	366567	361419	14107	0.0390322589570554
SEEDGWAS2378	96.610814095	18.722675	-99.604781	Mexico	NA	GUERRERO	PIEDRAS NEGRAS	1552	315405	412581	18181	0.0440664984572726
SEEDGWAS2379	96.610814095	18.722675	-99.604781	Mexico	NA	GUERRERO	PIEDRAS NEGRAS	1552	288625	439361	23447	0.0533661385512142
SEEDGWAS2380	98.7957819525	18.8	-99.66666667	Mexico	NA		TONATICO	1640	364090	363896	14629	0.0402010464528327
SEEDGWAS2381	98.7957819525	18.8	-99.66666667	Mexico	NA		TONATICO	1640	325273	402713	17903	0.044455977333734
SEEDGWAS2383	337.997419216	20.920258	-101.449639	Mexico	NA	SILAO	SAN JUAN	1770	299913	428073	20896	0.048814104136444
SEEDGWAS2384	469.732525668	19.76666667	-104.35	Mexico	NA	AUTLAN	LA ABILLA	910	353833	374153	13792	0.0368619254689926
SEEDGWAS2385	444.006553517	20.734851	-103.427739	Mexico	NA		ZAPOPAN	1620	342516	385470	16262	0.0421874594650686
SEEDGWAS2386	727.0904942	24.618879	-99.65111	Mexico	NA	GALEANA	SAN FERNANDO	562	318398	409588	18070	0.0441175034424837
SEEDGWAS2387	200.303505297	18.49	-98.39	Mexico	NA	IZUCAR DE MATAMOROS	RANCHERIA EL TEPENENE	1255	365957	362029	11977	0.0330829850647324
SEEDGWAS2388	203.757698638	18.107657	-98.314232	Mexico	NA	TECOMATLAN	TECOMATLAN	916	388876	339110	12617	0.0372062162720061
SEEDGWAS2389	429.385194517	21.91527778	-99.59805556	Mexico	NA	MUNICIPIO DE RAYON	OBREGON	1130	365632	362354	13105	0.0361662904231773
SEEDGWAS2401	7261.52999373	-8.107378	-39.57391	South America	NA	PERNAMBUCO	FORTALEZA CA. PARNAMIRIM	390	336430	391556	14930	0.0381299226675112
SEEDGWAS2403	2027.05294304	9.405484	-83.711745	Central America	NA	SAN JOSE	SAN RAFAEL SAN ISIDRO DEL GENERAL	923	328712	399274	15633	0.0391535637181484
SEEDGWAS2407	7279.88096698	-28.29906	-52.408631	South America	NA	RIO GRANDE DO SUL	PASSO DO PADRE	641	312294	415692	16275	0.0391515833838515
SEEDGWAS242	7173.90872875	-28.366667	-53.883333	South America	NA	RIO GRANDE DO SUL	IJUI	302	350754	377232	12397	0.0328630656996225
SEEDGWAS2423	7123.68846108	-18.96064	-46.97733	South America	NA	MINAS GERAIS	PATROCINIO	976	324294	403692	14183	0.0351332203759302
SEEDGWAS2424	326.80240758	20.290769	-102.319883	Mexico	NA	TANHUATO	COMUNIDAD AGRARIA	1543	284958	443028	18495	0.0417467970421734
SEEDGWAS2425	311.125115261	19.96666667	-102.45	Mexico	NA		TANGAMANDAPIO	1650	343527	384459	16211	0.042165744591751
SEEDGWAS2426	286.13853631	19.58333333	-102.4666667	Mexico	NA	LOS REYES	LOS PARAJES	1327	383693	344293	12315	0.035768952607227
SEEDGWAS2429	7433.64561905	-32.087201	-54.048978	South America	NA	CERRO LARGO	CARRETERA A MANGRULLO A 15 KM. DE R. 8-JUAN J	154	416177	311809	9696	0.031095959385393
SEEDGWAS243	7556.50041371	-28.515684	-49.005651	South America	NA	SANTA CATARINA	TUBARAO	2	287400	440586	18582	0.0421756478871321
SEEDGWAS2433	376.465412605	16.233634	-97.28339	Mexico	NA	JAMILTEPEC	JUQUILA	1512	427291	300695	6966	0.0231663313324132
SEEDGWAS2434	262.233457179	17.19135	-97.957508	Mexico	NA		SAN JUAN COPALA	1656	311613	416373	18613	0.0447027064675183
SEEDGWAS2435	361.923654909	18.13333333	-96.81666667	Mexico	NA	HUAUTLA DE JIMENEZ	SAN ANDRES HIDALGO	1787	386566	341420	13348	0.0390955421475016
SEEDGWAS2436	442.823834693	17.186388	-96.172744	Mexico	NA		VILLA HIDALGO YALALAG	1180	348578	379408	15242	0.0401731117952178
SEEDGWAS2437	361.923654909	18.13333333	-96.81666667	Mexico	NA	HUAUTLA DE JIMENEZ	SAN ANDRES HIDALGO	1787	335647	392339	16365	0.0417113771508823
SEEDGWAS2438	271.31321032	17.312798	-97.816908	Mexico	NA	MIXTEPEC	SAN JUAN MIXTEPEC	1896	378050	349936	13512	0.0386127749074116
SEEDGWAS2439	262.233457179	17.19135	-97.957508	Mexico	NA		SAN JUAN COPALA	1656	505057	222929	4676	0.02097528809621
SEEDGWAS2440	262.233457179	17.19135	-97.957508	Mexico	NA		SAN JUAN COPALA	1656	460482	267504	8028	0.0300107661941504
SEEDGWAS2441	271.31321032	17.312798	-97.816908	Mexico	NA	MIXTEPEC	SAN JUAN MIXTEPEC	1896	475255	252731	6844	0.0270801761556754
SEEDGWAS2442	394.753122819	17.592724	-96.549449	Mexico	NA	SIERRA DE JUAREZ	SAN PEDRO YOLOX	2063	319510	408476	18563	0.0454445304008069
SEEDGWAS2443	271.31321032	17.312798	-97.816908	Mexico	NA	MIXTEPEC	SAN JUAN MIXTEPEC	1896	333634	394352	17489	0.0443487036961902
SEEDGWAS246	6865.68608304	-20.62891	-51.127617	South America	NA	SAO PAULO	PEREIRA BARRETO	353	361915	366071	10946	0.0299013032990868
SEEDGWAS2462	1570.5756491	30.38333333	-107.9333333	Mexico	NA		ANTIGUA CASAS GRANDES	1462	481230	246756	6146	0.0249071957723419
SEEDGWAS2464	737.144520436	23.480832	-104.393881	Mexico	NA		MEZQUITAL	1406	394056	333930	13201	0.0395322372952415
SEEDGWAS2466	454.485795081	20.284838	-103.903927	Mexico	NA	OBLATOS	EL MIRADOR	1737	334214	393772	16663	0.0423163658157512
SEEDGWAS2467	600.373242829	22.394537	-103.7373	Mexico	NA		MEZQUITIC	1358	392493	335493	12356	0.0368293824312281
SEEDGWAS2468	545.617437061	22.11666667	-103.25	Mexico	NA		COLOTLAN	1701	383850	344136	12065	0.0350588139572727
SEEDGWAS2469	546.076146153	21.381182	-104.129825	Mexico	NA	AMATLAN DE JORA	RANCHO HUAJOTILLO CAMPO ATERRIZAJE	1317	363321	364665	14305	0.0392277844048647
SEEDGWAS247	6865.68608304	-20.62891	-51.127617	South America	NA	SAO PAULO	PEREIRA BARRETO	353	393887	334099	7924	0.023717520854597
SEEDGWAS2470	498.50488435	21.78333333	-102.9666667	Mexico	NA		HUANUSCO	1530	382238	345748	12316	0.0356213195737936
SEEDGWAS2472	584.526367032	21.221061	-104.739704	Mexico	NA	COMPOSTELA	SAN PEDRO LAGUNILLAS	1284	265770	462216	21597	0.0467249078352978
SEEDGWAS2473	584.526367032	21.221061	-104.739704	Mexico	NA	ESTE DE COMPOSTELA	SAN PEDRO LAGUNILLAS	1284	312489	415497	18247	0.0439160812232098
SEEDGWAS2474	552.937879666	21.06666667	-104.4833333	Mexico	NA		AHUACATLAN	1003	352707	375279	9297	0.024773568465062
SEEDGWAS2475	271.31321032	17.312798	-97.816908	Mexico	NA	MIXTEPEC	SAN JUAN MIXTEPEC	1896	338857	389129	16513	0.0424357989252921
SEEDGWAS2476	1570.5756491	30.38333333	-107.9333333	Mexico	NA		ANTIGUA CASAS GRANDES	1462	377070	350916	13335	0.0380005471394864
SEEDGWAS2479	133.974069694	19.290057	-100.441427	Mexico	NA		PALO DULCE	1303	440992	286994	8591	0.0299344237161753
SEEDGWAS2480	270.05786667	19.41666667	-102.4	Mexico	NA	APO	LA ALAHAJA	2176	319135	408851	18254	0.0446470719161748
SEEDGWAS2481	299.036149435	19.71666667	-102.5166667	Mexico	NA		TOCUMBO	1656	351741	376245	16259	0.0432138633071536
SEEDGWAS2482	286.13853631	19.58333333	-102.4666667	Mexico	NA	LOS REYES	LOS PARAJES	1327	305305	422681	15059	0.0356273407132092
SEEDGWAS249	6894.33036035	-21.533333	-51.483333	South America	NA	SAO PAULO	DRACENA	373	404400	323586	10188	0.0314846748623241
SEEDGWAS2490	409.071379981	19.55706	-103.814756	Mexico	NA	JOCOTEPEC	ZAPOTITLAN DE HIDALGO	1134	518346	209640	3586	0.0171055142148445
SEEDGWAS2491	399.056534457	20.81666667	-102.7333333	Mexico	NA		TEPATITLAN	1820	348739	379247	14169	0.0373608756298665
SEEDGWAS2494	7078.28103821	-30.79075	-57.757907	South America	NA	SALTO	BELEN-WENCESLA  CORDERO	63	315886	412100	17343	0.0420844455229313
SEEDGWAS2495	456.7644402	17.253353	-96.021444	Mexico	NA		TOTONTEPEC	1651	327457	400529	15577	0.0388910665644685
SEEDGWAS2496	456.7644402	17.253353	-96.021444	Mexico	NA		TOTONTEPEC	1651	351322	376664	13355	0.0354560032283414
SEEDGWAS2497	294.018897968	20.699376	-100.761898	Mexico	NA	COMONFORT	LA PALMA	1795	423566	304420	9498	0.0312003153537875
SEEDGWAS2498	377.912144481	19.966667	-103.25	Mexico	NA		CONCEPCION DE BUENOS AIRES	2127	359667	368319	14921	0.0405110787116603
SEEDGWAS2499	318.697020509	20.63333333	-101.6666667	Mexico	NA	CUERAMARO	EL SAUCILLO	1722	380295	347691	12744	0.0366532352002209
SEEDGWAS250	6961.28449909	-20.66666667	-50.03333333	South America	NA	SAO PAULO	NHANDEARA	477	394273	333713	8618	0.0258245857967775
SEEDGWAS2501	473.13601792	21.942148	-102.194513	Mexico	NA	AGUASCALIENTES	EL REFUGIO	1992	240242	487744	26163	0.0536408443773783
SEEDGWAS2502	337.72175113	20.784944	-98.734909	Mexico	NA		MOLANGO	1520	330180	397806	14240	0.0357963429410316
SEEDGWAS2504	106.142662414	19.03333333	-100.0333333	Mexico	NA		TEMASCALTEPEC	1956	401065	326921	10868	0.0332435053116808
SEEDGWAS2507	456.7644402	17.253353	-96.021444	Mexico	NA	TOTONTEPEC VILLA DE MO	TOTONTEPEC VILLA DE MORELOS	1651	427996	299990	7729	0.025764192139738
SEEDGWAS2508	285.3310214	17.26968	-97.692737	Mexico	NA	SANTA MARIA TLAXIACO	SAN NICOLAS	2096	235132	492854	28776	0.0583864592759722
SEEDGWAS251	7289.23245004	-23.076071	-47.959266	South America	NA	SAO PAULO	PEREIRAS	515	275320	452666	19347	0.0427401218558496
SEEDGWAS2511	357.200850635	19.35	-97.11666667	Mexico	NA		IXHUACAN DE LOS REYES	1805	268922	459064	23350	0.0508643674955997
SEEDGWAS2513	7286.50650335	-15.79	-43.24	South America	NA		NORTE-MINAS G. E SUL-BAHIA	678	384520	343466	8039	0.0234055190324515
SEEDGWAS2518	7515.16332202	-11.23333333	-38.48333333	South America	NA	BAHIA	NOVA-SOURE-GANGORRA-FAZ. NASCENCA	153	450706	277280	6144	0.0221581073283324
SEEDGWAS2521	7706.95072499	-16.388263	-39.110395	South America	NA	BAHIA	PORTO SEGURO-EUNAPOLIS	57	429223	298763	8502	0.0284573390948678
SEEDGWAS2522	7509.53024532	-9.65	-37.8	South America	NA	SERGIPE	CANINDE DE SAO FRANCISCO-CIDADE	144	472777	255209	6221	0.0243760995889643
SEEDGWAS2527	7011.19769257	-27.14473	-54.879717	South America	NA	MISIONES	CAINGUAS, PICADA REP. DEL South America	452	297240	430746	13386	0.0310763187586188
SEEDGWAS2528	6218.13300066	-28.06666667	-67.56666667	South America	NA	CATAMARCA	TINOGASTA	1215	392743	335243	11712	0.0349358525010216
SEEDGWAS2530	902.614758796	16.328624	-91.943308	Mexico	NA		LAS MARGARITAS	1494	333852	394134	11713	0.0297183191503397
SEEDGWAS2531	908.090494468	16.318734	-91.892968	Mexico	NA	LAS MARGARITAS	FINCA MORELIA	1486	378599	349387	9308	0.0266409454272769
SEEDGWAS2533	902.707553696	15.37229	-92.251361	Mexico	NA		MOTOZINTLA	1346	314898	413088	14462	0.0350094895034472
SEEDGWAS2535	788.128324489	16.88333333	-92.91666667	Mexico	NA		SOYALO	1176	303369	424617	17884	0.0421179557106757
SEEDGWAS254	7179.0097762	-23.397216	-49.519177	South America	NA	SAO PAULO	FARTURA	534	364311	363675	12126	0.0333429573107857
SEEDGWAS2558	7482.97910253	-20.688323	-44.071822	South America	NA	MINAS GERAIS	ENTRE RIOS DE MINAS	932	378338	349648	10908	0.0311970896444424
SEEDGWAS256	7206.57595321	-22.044979	-48.174103	South America	NA	SAO PAULO	RIBEIRAO BONITO	566	315345	412641	15005	0.03636332792912
SEEDGWAS2560	897.532046393	16.11666667	-92.05	Mexico	NA		LA TRINITARIA	1536	395165	332821	9032	0.0271377106612864
SEEDGWAS2561	456.7644402	17.253353	-96.021444	Mexico	NA	TOTONTEPEC VILLA DE MO	TOTONTEPEC VILLA DE MORELOS	1651	350373	377613	13820	0.0365983162655947
SEEDGWAS2562	99.5346941276	17.55	-99.5	Mexico	NA		CHILPANCINGO	1248	440585	287401	8402	0.0292344146332128
SEEDGWAS2563	898.344840238	16.33333333	-91.98333333	Mexico	NA	LAS MARGARITAS	SAN MATEO	1518	434569	293417	7371	0.0251212438270448
SEEDGWAS2564	834.19493785	24.88333333	-103.7	Mexico	NA	CUENCAME	SAN JOSE DE NAGORENO	1578	284713	443273	22010	0.0496533738802048
SEEDGWAS2566	300.167838364	18.483431	-97.427292	Mexico	NA		TEHUACAN	1677	407480	320506	9885	0.0308418563147024
SEEDGWAS257	7228.22770523	-22.01666667	-47.9	South America	NA	SAO PAULO	SAO CARLOS	826	380536	347450	11414	0.0328507698949489
SEEDGWAS2572	812.183738421	24.465353	-104.099147	Mexico	NA	GUADALUPE VICTORIA	EJIDO 2 DE ABRIL	2005	383800	344186	12396	0.0360154102723527
SEEDGWAS2577	355.7383301	20.007577	-97.52396	Mexico	NA		CUETZALAN	1043	523941	204045	4164	0.0204072631037271
SEEDGWAS2578	355.334243955	19.08333333	-97.03333333	Mexico	NA		COSCOMATEPEC	1486	336312	391674	16083	0.0410622098990487
SEEDGWAS2579	411.579084307	20.78333333	-102.95	Mexico	NA	ACATIC	EL SALTO	1676	348474	379512	15879	0.0418405742110921
SEEDGWAS258	7228.22770523	-22.01666667	-47.9	South America	NA	SAO PAULO	SAO CARLOS	826	351627	376359	12455	0.033093402841436
SEEDGWAS2580	411.579084307	20.78333333	-102.95	Mexico	NA	ACATIC	SANTA RITA	1676	325698	402288	17159	0.0426535218549895
SEEDGWAS2581	411.73367249	21.16666667	-102.45	Mexico	NA	JALOSTOTITLAN	EL RANCHO DE LA LABOR SAN ANTONIO	1781	256005	471981	23833	0.0504956767327498
SEEDGWAS2582	165.461393372	18.68333333	-98.8	Mexico	NA		JONACATEPEC	1338	432169	295817	9550	0.0322834725522874
SEEDGWAS2585	411.579084307	20.78333333	-102.95	Mexico	NA	ACATIC	EL VENADO	1676	260618	467368	24490	0.0523998219818216
SEEDGWAS2589	369.169156234	17.25085	-96.872107	Mexico	NA	ETLA	SANTIAGO SUCHILQUITONGO	1668	426756	301230	9607	0.0318925737808319
SEEDGWAS259	7123.65283243	-22.4	-49.41666667	South America	NA	SAO PAULO	DUARTINA	520	307070	420916	15551	0.0369456138516949
SEEDGWAS2590	442.59929626	16.8965	-96.261935	Mexico	NA	SAN LORENZO DE ALBARRA	ROAGUIA	1827	358090	369896	15018	0.0406006012500811
SEEDGWAS2593	385.639127508	16.789356	-96.874589	Mexico	NA	ZIMATLAN	SANTA CRUZ MIXTEPEC	1547	350208	377778	15879	0.0420326223337516
SEEDGWAS2594	407.828013238	16.5	-96.78333333	Mexico	NA	EJUTLA DE CRESPO	SAN AGUSTIN AMATENGO	1375	292925	435061	21096	0.0484897520117869
SEEDGWAS2595	833.06953203	17.010766	-92.463042	Mexico	NA	PANTELHO	PANTELHO	1071	440973	287013	5848	0.0203753836934216
SEEDGWAS2596	170.849434282	18.98333333	-98.91666667	Mexico	NA		TOTOLAPAN	1898	437345	290641	10605	0.036488313761651
SEEDGWAS2597	355.334243955	19.08333333	-97.03333333	Mexico	NA		COSCOMATEPEC	1486	415858	312128	10016	0.0320893992208325
SEEDGWAS2598	811.602700923	24.45	-104.1166667	Mexico	NA	GUADALUPE VICTORIA	FRACCIONAMIENTO SAN PANTALION	2002	394489	333497	13971	0.0418924308164691
SEEDGWAS2599	815.912418131	24.209641	-104.611327	Mexico	NA	DURANGO	SAN JOSE DEL MOLINO	1879	358993	368993	15581	0.0422257332794931
SEEDGWAS260	6965.02251696	-21.78333333	-50.83333333	South America	NA	SAO PAULO	OSWALDO CRUZ	455	427144	300842	7939	0.0263892674560068
SEEDGWAS2600	832.726659697	24.88333333	-103.6666667	Mexico	NA	CUENCAME	SAN ANGEL	1562	329362	398624	17395	0.0436376133900618
SEEDGWAS2601	286.383514227	17.26666667	-97.68333333	Mexico	NA	SANTA MARIA TLAXIACO	RANCHERIA SAN NICOLAS	2086	311631	416355	18300	0.0439528767518104
SEEDGWAS2602	371.058971322	21.005478	-101.988203	Mexico	NA	SAN DIEGO DE ALEJANDRI	SAN DIEGO DE ALEJANDRIA	1928	434597	293389	9071	0.0309179962438946
SEEDGWAS2603	381.658188203	21.01666667	-102.1666667	Mexico	NA	SAN JULIAN	EL VALLE	2055	380764	347222	14485	0.0417168266987691
SEEDGWAS2605	349.80902243	19.11666667	-97.1	Mexico	NA		ALPATLAHUA	1890	350423	377563	13725	0.0363515492778689
SEEDGWAS2607	394.526368057	20.81666667	-102.6666667	Mexico	NA	TEPATITLAN	LA SOLEDAD	2017	350543	377443	17190	0.0455433005778356
SEEDGWAS2608	382.422792995	21.11666667	-102	Mexico	NA	UNION DE SAN ANTONIO	EJIDO PEDRISCO	1958	388742	339244	13711	0.0404163375033899
SEEDGWAS2609	7424.82165357	-17.25	-42.6	South America	NA	MINAS GERAIS	MINAS NOVAS-LEME DO PRADO-FAZ. CONTENDAS	612	308948	419038	16500	0.0393759038559749
SEEDGWAS2610	7472.78735483	-21.129651	-44.4747	South America	NA	MINAS GERAIS	CASSITERITA	936	492812	235174	4814	0.0204699499094288
SEEDGWAS2611	7069.95085468	-26.035028	-53.076765	South America	NA	PARANA	FRANCISCO BELTRAO-ALTO BOA VISTA	555	382891	345095	10061	0.0291542908474478
SEEDGWAS2613	7069.95085468	-26.035028	-53.076765	South America	NA	PARANA	FRANCISCO BELTRAO-RIO PEDREIRO	555	396077	331909	10336	0.0311410657740525
SEEDGWAS2614	6936.67690311	-25.25	-54.08333333	South America	NA	PARANA	MEDIANEIRA	375	464889	263097	5673	0.0215623895369388
SEEDGWAS2615	6944.54762317	-25.41666667	-54.13333333	South America	NA	PARANA	MEDIANEIRA-LINHA FARROUPILHA	251	355542	372444	12546	0.0336856010568032
SEEDGWAS2616	7148.9558244	-27.074737	-52.996926	South America	NA	SANTA CATARINA	AGUAS DE CHAPECO`-LINHA GAVIO	328	330716	397270	14768	0.0371737105746721
SEEDGWAS2617	7082.42550255	-26.75	-53.56666667	South America	NA	SANTA CATARINA	SAO MIGUEL DO OESTE-NOVA ENCANTADO	588	331561	396425	13750	0.0346849971621366
SEEDGWAS2618	7082.42550255	-26.75	-53.56666667	South America	NA	SANTA CATARINA	SAO MIGUEL DO OESTE-CANELA GAUCHA	588	401213	326773	9220	0.0282153054260909
SEEDGWAS2619	7082.42550255	-26.75	-53.56666667	South America	NA	SANTA CATARINA	SAO MIGUEL DO OESTE-PARAISO	588	486326	241660	4107	0.0169949515848713
SEEDGWAS2620	121.18844487	17.579435	-101.250498	Mexico	NA	PETATLAN	REAL DE GUADALUPE	124	357049	370937	12855	0.0346554805802603
SEEDGWAS2621	110.72261088	18.73333333	-99.43333333	Mexico	NA		COATLAN DEL RIO	1138	356914	371072	17658	0.0475864522249051
SEEDGWAS2622	903.430502693	25.624139	-103.562492	Mexico	NA	GUADALUPE VICTORIA	CARRILLO PUERTO	1125	263116	464870	26193	0.0563447845634263
SEEDGWAS2623	407.10692518	21.006093	-102.609647	Mexico	NA		VALLE DE GUADALUPE	1907	379489	348497	14919	0.0428095507278398
SEEDGWAS2625	285.3310214	17.26968	-97.692737	Mexico	NA	SANTA MARIA TLAXIACO	SAN NICOLAS	2096	503884	224102	4925	0.0219765999410983
SEEDGWAS2626	530.993859709	22.45	-102.35	Mexico	NA		CIUDAD CUAUHTEMOC (ANTES SAN PEDRO PIEDRA GOR	2026	336569	391417	18440	0.0471108817450443
SEEDGWAS2627	285.3310214	17.26968	-97.692737	Mexico	NA	SANTA MARIA TLAXIACO	SAN NICOLAS	2096	386857	341129	12577	0.0368687505313239
SEEDGWAS2628	426.831654217	21.93333333	-100	Mexico	NA		RIO VERDE	994	530403	197583	3663	0.0185390443509816
SEEDGWAS263	7005.00874207	-21.4	-50.06666667	South America	NA	SAO PAULO	PENAPOLIS	406	397690	330296	8361	0.0253136580521714
SEEDGWAS2630	832.726659697	24.88333333	-103.6666667	Mexico	NA	CUENCAME	CUAUHTEMOC	1562	325402	402584	17530	0.0435437076485901
SEEDGWAS2631	547.356449559	23	-99.71666667	Mexico	NA		TULA	1173	468854	259132	7235	0.0279201333683219
SEEDGWAS2632	6036.65017634	-24.26666667	-65.36666667	South America	NA	JUJUY	LA ALMONA, SAN ANTONIO	1467	407006	320980	11917	0.0371269237958751
SEEDGWAS2633	6203.9236157	-26.221327	-65.295122	South America	NA	TUCUMAN	HUALINCHAY, TRANCAS	790	359496	368490	16294	0.0442182962902657
SEEDGWAS2634	508.222891521	22.269581	-102.243902	Mexico	NA	TEPEZALA	ALAMITOS	1924	396784	331202	13570	0.0409719748069154
SEEDGWAS2635	85.107562359	18.272733	-99.458144	Mexico	NA		TEPECOACUILCO	864	436898	291088	8472	0.0291046006705876
SEEDGWAS2636	577.471943579	21.320316	-104.575801	Mexico	NA		SANTA MARIA DEL ORO	1172	405789	322197	12161	0.0377439889260297
SEEDGWAS2637	577.471943579	21.320316	-104.575801	Mexico	NA		SANTA MARIA DEL ORO	1172	367893	360093	13346	0.0370626477048985
SEEDGWAS2638	577.471943579	21.320316	-104.575801	Mexico	NA		SANTA MARIA DEL ORO	1172	404925	323061	9932	0.0307434199733177
SEEDGWAS2639	6216.57745549	-27.67	-67.03	South America	NA	CATAMARCA	BELEN	1231	331055	396931	16878	0.0425212442464811
SEEDGWAS264	7014.30626822	-20.791709	-49.506021	South America	NA	SAO PAULO	MIRASSOL	557	367150	360836	11520	0.0319258610559922
SEEDGWAS2640	6332.05310149	-29.503681	-67.769458	South America	NA	LA RIOJA	South AmericaCITO (AICUNA)	1681	385251	342735	13479	0.0393277605146834
SEEDGWAS2641	553.045910604	21.110878	-104.449948	Mexico	NA		JALA	1099	524342	203644	4651	0.022838875685019
